r,f,g,f_s,E_k,k,V_t,V_1,V_2
5.8002900145007255,-0.015208287802488759,-0.016269455601446624,0.0737626098155737,6.455986130641314e-05,5.800000000000001,-0.0010800568013231426,-0.013266396901922571,0.0
5.850292514625732,-0.014320679618256884,-0.016381515853682683,0.07370073227897915,6.255729038466083e-05,5.8500000000000005,-0.0008547695088813312,-0.01388222726412702,0.0
5.900295014750738,-0.013644080230381266,-0.016235018080969173,0.0736543021426831,6.0204486146483084e-05,5.9,-0.0006200621856073119,-0.01435893440971196,0.0
5.950297514875744,-0.013185980783276449,-0.015824711399646956,0.0736238476138871,5.749144226148814e-05,5.95,-0.00037853549813862686,-0.014677697607567146,0.0
6.00030001500075,-0.012951369404424347,-0.015152932458279509,0.07360971504466661,5.4419220186013216e-05,6.0,-0.00013305613994338272,-0.014820965015452041,0.0
6.050302515125757,-0.012942491258378222,-0.014229494744071165,0.07361205133122767,5.0999312053815504e-05,6.050000000000001,0.0001132790667107142,-0.014773246236379269,0.0
6.100305015250763,-0.013158667362609624,-0.013071291593443057,0.07363079153717605,4.725285102313684e-05,6.1000000000000005,0.00035718801773365616,-0.014521569693616608,0.0
6.150307515375769,-0.013596136710397598,-0.011701616588465595,0.07366564749631616,4.320968787012286e-05,6.15,0.0005952516471199598,-0.014055942526831037,0.0
6.200310015500776,-0.014247963510939855,-0.010149265349992722,0.07371610163586476,3.890735437479893e-05,6.2,0.0008239707283155262,-0.013370039199714554,0.0
6.250312515625781,-0.015103983257372408,-0.008447467376219316,0.0737814030449103,3.438993539748207e-05,6.25,0.0010398330846642656,-0.012461779031183269,0.0
6.300315015750788,-0.016150832960375904,-0.006632734338172506,0.07386057029216922,2.9706872474794288e-05,6.300000000000001,0.0012393849866679518,-0.011333485666433336,0.0
6.350317515875794,-0.017372027871457526,-0.0047436712322694715,0.07395239692515929,2.4911722267561212e-05,6.3500000000000005,0.0014192990579902087,-0.009991969760667938,0.0
6.4003200160008005,-0.0187481159829054,-0.0028198260266579836,0.07405546290631707,2.006089326799362e-05,6.4,0.0015764438619330912,-0.008448732806159875,0.0
6.450322516125807,-0.02025688209264425,-0.0009006307900284805,0.07416814908980429,1.521238382880523e-05,6.45,0.0017079538935252936,-0.006719984068973879,0.0
6.500325016250813,-0.021873630388021915,0.000975508196958536,0.07428865766346907,1.0424543828028136e-05,6.5,0.0018112953662968445,-0.004826257187942172,0.0
6.55032751637582,-0.023571508898872846,0.002771949551175819,0.07441503510804384,5.754881153180603e-06,6.550000000000001,0.001884320197251349,-0.0027919713061951732,0.0
6.600330016500825,-0.02532189087250389,0.004454362225739605,0.0745451994384055,1.2589327067001165e-06,6.6000000000000005,0.0019253146458333426,-0.0006450636176199523,0.0
6.650332516625832,-0.02709478823489353,0.005991073100923711,0.0746769694633287,-3.0107821632649174e-06,6.65,0.0019330390136311493,0.0015835719747649604,0.0
6.700335016750838,-0.02885930561517333,0.007353233922269075,0.07480809713476351,-7.005709975759619e-06,6.7,0.0019067566768725397,0.0038608616522351237,0.0
6.750337516875844,-0.030584106935596846,0.008514832036522597,0.07493630061509587,-1.0682099646071819e-05,6.75,0.001846248466950584,0.006152291677288427,0.0
6.800340017000851,-0.03223789575203441,0.009452585509960478,0.07505929851721424,-1.4001716188524507e-05,6.800000000000001,0.0017518183822410882,0.008422616073208607,0.0
6.850342517125857,-0.03378989229643033,0.010145759445665072,0.07517484377906124,-1.693242316662981e-05,6.8500000000000005,0.001624286499830374,0.010636684961135403,0.0
6.900345017250863,-0.03521030084593137,0.010575969109389658,0.07528075704419505,-1.944862815884457e-05,6.9,0.0014649704490666549,0.012760250874619492,0.0
6.950347517375869,-0.03647075286238912,0.01072700332049076,0.07537495819278704,-2.1531588228735192e-05,6.95,0.0012756556114220108,0.014760671502773335,0.0
7.0003500175008755,-0.037544719827955306,0.010584718941670585,0.07545549579969756,-2.3169575082942904e-05,7.0,0.0010585576808058716,0.01660753132924405,0.0
7.050352517625882,-0.03840788787086205,0.01013704213349806,0.07552057411914997,-2.4357902218576874e-05,7.050000000000001,0.0008162769688838112,0.018273321547094778,0.0
7.100355017750888,-0.03903848698085244,0.009374095539139642,0.07556857669690724,-2.5098818855900376e-05,7.1000000000000005,0.000551743976900998,0.01973412083716553,0.0
7.150357517875895,-0.03941756603271248,0.008288479072752264,0.07559808682797765,-2.5401277778140204e-05,7.15,0.0002681572830044443,0.020969960662051368,0.0
7.2003600180009,-0.039529208336999425,0.0068756891604830304,0.075607903623854,-2.528058631800143e-05,7.2,-3.1077897799797194e-05,0.021965002065293792,0.0
7.250362518125907,-0.03936069422977788,0.005134660174471172,0.07559705550864634,-2.4757951605037232e-05,7.25,-0.00034241330072315446,0.02270794793795788,0.0
7.300365018250913,-0.03890260026053393,0.0030684050988814093,0.07556480924265079,-2.3859932789948357e-05,7.300000000000001,-0.0006622269898914068,0.023192426051925945,0.0
7.350367518375919,-0.038148834820569764,0.0006847144207667821,0.0755106757613623,-2.2617814267797127e-05,7.3500000000000005,-0.0009868938362539437,0.023416848750375103,0.0
7.400370018500926,-0.03709660835804447,-0.0020031344983901305,0.0754344110378172,-2.10669149149547e-05,7.4,-0.0013128472801908764,0.02338415641132162,0.0
7.450372518625932,-0.035746355982288903,-0.0049757232582165415,0.07533601514344111,-1.9245849023899325e-05,7.45,-0.0016366392430489374,0.02310189769948244,0.0
7.500375018750938,-0.034101598042180624,-0.00820693263454094,0.07521572601154419,-1.7195754961933593e-05,7.5,-0.0019550007653183765,0.022582163880002552,0.0
7.550377518875944,-0.03216875176406025,-0.011663543952050656,0.07507401030630774,-1.495950759720154e-05,7.550000000000001,-0.0022648969567198585,0.021841010075806647,0.0
7.6003800190009505,-0.02995689127277193,-0.015305038488081598,0.07491154861134544,-1.2580930237272784e-05,7.6000000000000005,-0.00256356920383935,0.020897864117065828,0.0
7.650382519125957,-0.027477481990627117,-0.019083648632952116,0.07472921900783155,-1.0104021227153985e-05,7.65,-0.0028485719230090245,0.019775234420061565,0.0
7.700385019250963,-0.024744073401560044,-0.022944674191988312,0.07452807467850849,-7.5722094757951105e-06,7.7,-0.0031178050308086347,0.018498158307195683,0.0
7.75038751937597,-0.02177197402985753,-0.026827087030302496,0.07430931921701382,-5.027652048866648e-06,7.75,-0.0033695345417777967,0.017093368700460358,0.0
7.800390019500975,-0.018577906510997194,-0.03066441888769915,0.0740742775336496,-2.510585611225893e-06,7.800000000000001,-0.003602402088133505,0.015588629732376704,0.0
7.850392519625982,-0.0151796651495266,-0.034385922031064484,0.07382436598252061,-5.874195916910418e-08,7.8500000000000005,-0.0038154276386097863,0.014012113077443194,0.0
7.900395019750988,-0.011595766014487913,-0.03791797507068692,0.07356105940416982,2.293163812593792e-06,7.9,-0.004008002773401104,0.012391473384000765,0.0
7.950397519875994,-0.007845116803988557,-0.04118568344868671,0.07328585912717382,4.5138657720616115e-06,7.95,-0.0041798700378680165,0.010753139789529454,0.0
8.000400020001,-0.003946704722847705,-0.04411463746965472,0.07300026182776655,6.575895381816858e-06,8.0,-0.004331098994997645,0.009121934845697292,0.0
